Job Title, Zip Code, Number of Jobs
2018-07-16,manufacturing,"52165",60
2018-07-16,manufacturing,"54560",20
2018-07-16,manufacturing,"03816",128
2018-07-16,manufacturing,"76114",3057
2018-07-16,manufacturing,"21092",1790
2018-07-16,manufacturing,"12442",124
2018-07-16,manufacturing,"38834",114
2018-07-16,manufacturing,"43527",179
2018-07-16,manufacturing,"69037",2
2018-07-16,manufacturing,"68938",64
2018-07-16,manufacturing,"94005",4394
2018-07-16,manufacturing,"72677",55
2018-07-16,manufacturing,"20726",3190
2018-07-16,manufacturing,"75173",1232
2018-07-16,manufacturing,"02874",611
2018-07-16,manufacturing,"99164",59
2018-07-16,manufacturing,"52162",58
2018-07-16,manufacturing,"76371",1
2018-07-16,manufacturing,"48411",1011
2018-07-16,manufacturing,"92708",6586
2018-07-16,manufacturing,"72411",122
2018-07-16,manufacturing,"46014",545
2018-07-16,manufacturing,"43518",326
2018-07-16,manufacturing,"95203",650
2018-07-16,manufacturing,"67739",12
2018-07-16,manufacturing,"95469",30
2018-07-16,manufacturing,"71212",62
2018-07-16,manufacturing,"49610",116
2018-07-16,manufacturing,"81091",7
2018-07-16,manufacturing,"23488",28
2018-07-16,manufacturing,"29580",34
2018-07-16,manufacturing,"93907",329
2018-07-16,manufacturing,"49876",40
2018-07-16,manufacturing,"23222",1062
2018-07-16,manufacturing,"44718",1332
2018-07-16,manufacturing,"68937",15
2018-07-16,manufacturing,"75172",3432
2018-07-16,manufacturing,"02875",443
2018-07-16,manufacturing,"69036",15
2018-07-16,manufacturing,"76370",3
2018-07-16,manufacturing,"48410",60
2018-07-16,manufacturing,"24421",268
2018-07-16,manufacturing,"20725",3228
2018-07-16,manufacturing,"92707",5580
2018-07-16,manufacturing,"72412",73
2018-07-16,manufacturing,"46015",491
2018-07-16,manufacturing,"28382",167
2018-07-16,manufacturing,"52163",60
2018-07-16,manufacturing,"95204",650
2018-07-16,manufacturing,"97865",4
2018-07-16,manufacturing,"92706",7149
2018-07-16,manufacturing,"71477",46
2018-07-16,manufacturing,"71211",65
2018-07-16,manufacturing,"81090",5
2018-07-16,manufacturing,"77571",3441
2018-07-16,manufacturing,"93908",250
2018-07-16,manufacturing,"49877",15
2018-07-16,manufacturing,"23223",1080
2018-07-16,manufacturing,"43517",344
2018-07-16,manufacturing,"49611",62
2018-07-16,manufacturing,"99166",7
2018-07-16,manufacturing,"66539",164
2018-07-16,manufacturing,"68936",5
2018-07-16,manufacturing,"72675",19
2018-07-16,manufacturing,"02872",924
2018-07-16,manufacturing,"94269",1144
2018-07-16,manufacturing,"50863",15
2018-07-16,manufacturing,"52160",155
2018-07-16,manufacturing,"46012",351
2018-07-16,manufacturing,"22025",228
2018-07-16,manufacturing,"98801",41
2018-07-16,manufacturing,"28383",85
2018-07-16,manufacturing,"67737",7
2018-07-16,manufacturing,"95467",60
2018-07-16,manufacturing,"97864",4
2018-07-16,manufacturing,"95201",833
2018-07-16,manufacturing,"23220",1076
2018-07-16,manufacturing,"77572",3257
2018-07-16,manufacturing,"49878",22
2018-07-16,manufacturing,"49612",109
2018-07-16,manufacturing,"23486",7
2018-07-16,manufacturing,"29582",130
2018-07-16,manufacturing,"99167",8
2018-07-16,manufacturing,"93905",296
2018-07-16,manufacturing,"68935",4
2018-07-16,manufacturing,"49879",7
2018-07-16,manufacturing,"02873",469
2018-07-16,manufacturing,"69034",14
2018-07-16,manufacturing,"28384",249
2018-07-16,manufacturing,"52161",62
2018-07-16,manufacturing,"50864",30
2018-07-16,manufacturing,"72410",133
2018-07-16,manufacturing,"46013",573
2018-07-16,manufacturing,"48674",230
2018-07-16,manufacturing,"98802",50
2018-07-16,manufacturing,"43519",211
2018-07-16,manufacturing,"95468",28
2018-07-16,manufacturing,"71479",10
2018-07-16,manufacturing,"71213",62
2018-07-16,manufacturing,"67738",3
2018-07-16,manufacturing,"46278",2456
2018-07-16,manufacturing,"95202",653
2018-07-16,manufacturing,"23221",1072
2018-07-16,manufacturing,"77573",3244
2018-07-16,manufacturing,"49613",7
2018-07-16,manufacturing,"25882",67
2018-07-16,manufacturing,"93906",294
2018-07-16,manufacturing,"23487",330
2018-07-16,manufacturing,"29581",33
2018-07-16,manufacturing,"66537",139
2018-07-16,manufacturing,"94267",1173
2018-07-16,manufacturing,"72415",13
2018-07-16,manufacturing,"91505",6180
2018-07-16,manufacturing,"93902",294
2018-07-16,manufacturing,"69033",2
2018-07-16,manufacturing,"68934",63
2018-07-16,manufacturing,"30342",4746
2018-07-16,manufacturing,"28385",162
2018-07-16,manufacturing,"03811",3024
2018-07-16,manufacturing,"48415",390
2018-07-16,manufacturing,"50861",13
2018-07-16,manufacturing,"20722",2758
2018-07-16,manufacturing,"46018",545
2018-07-16,manufacturing,"92703",6613
2018-07-16,manufacturing,"67735",3
2018-07-16,manufacturing,"90306",6668
2018-07-16,manufacturing,"95465",352
2018-07-16,manufacturing,"97862",24
2018-07-16,manufacturing,"65338",50
2018-07-16,manufacturing,"29584",95
2018-07-16,manufacturing,"02878",971
2018-07-16,manufacturing,"55750",12
2018-07-16,manufacturing,"49872",20
2018-07-16,manufacturing,"21087",1660
2018-07-16,manufacturing,"21920",962
2018-07-16,manufacturing,"91504",5627
2018-07-16,manufacturing,"66538",9
2018-07-16,manufacturing,"72416",153
2018-07-16,manufacturing,"99169",1
2018-07-16,manufacturing,"68933",82
2018-07-16,manufacturing,"64139",2097
2018-07-16,manufacturing,"94002",5923
2018-07-16,manufacturing,"94268",1173
2018-07-16,manufacturing,"50862",17
2018-07-16,manufacturing,"20721",2338
2018-07-16,manufacturing,"28120",2161
2018-07-16,manufacturing,"28386",297
2018-07-16,manufacturing,"69032",14
2018-07-16,manufacturing,"76374",3
2018-07-16,manufacturing,"48414",449
2018-07-16,manufacturing,"93067",315
2018-07-16,manufacturing,"65337",49
2018-07-16,manufacturing,"67736",1
2018-07-16,manufacturing,"03810",313
2018-07-16,manufacturing,"90307",6542
2018-07-16,manufacturing,"97861",34
2018-07-16,manufacturing,"92702",6282
2018-07-16,manufacturing,"95466",28
2018-07-16,manufacturing,"55751",33
2018-07-16,manufacturing,"49873",23
2018-07-16,manufacturing,"30343",4307
2018-07-16,manufacturing,"29583",128
2018-07-16,manufacturing,"02879",293
2018-07-16,manufacturing,"25880",50
2018-07-16,manufacturing,"91507",6168
2018-07-16,manufacturing,"30340",4741
2018-07-16,manufacturing,"66535",94
2018-07-16,manufacturing,"68932",9
2018-07-16,manufacturing,"56950",2660
2018-07-16,manufacturing,"90309",6668
2018-07-16,manufacturing,"76373",1
2018-07-16,manufacturing,"28387",196
2018-07-16,manufacturing,"20724",3215
2018-07-16,manufacturing,"72413",15
2018-07-16,manufacturing,"46016",541
2018-07-16,manufacturing,"72679",1
2018-07-16,manufacturing,"48413",32
2018-07-16,manufacturing,"92705",6327
2018-07-16,manufacturing,"67733",3
2018-07-16,manufacturing,"90308",6725
2018-07-16,manufacturing,"95463",26
2018-07-16,manufacturing,"02876",2086
2018-07-16,manufacturing,"55752",9
2018-07-16,manufacturing,"57050",88
2018-07-16,manufacturing,"49874",23
2018-07-16,manufacturing,"21922",834
2018-07-16,manufacturing,"23482",7
2018-07-16,manufacturing,"29320",1465
2018-07-16,manufacturing,"91508",6043
2018-07-16,manufacturing,"71218",49
2018-07-16,manufacturing,"91506",6218
2018-07-16,manufacturing,"28388",216
2018-07-16,manufacturing,"93901",296
2018-07-16,manufacturing,"55753",33
2018-07-16,manufacturing,"30341",4791
2018-07-16,manufacturing,"66536",139
2018-07-16,manufacturing,"69030",1
2018-07-16,manufacturing,"76372",3
2018-07-16,manufacturing,"50860",12
2018-07-16,manufacturing,"48412",275
2018-07-16,manufacturing,"20723",3235
2018-07-16,manufacturing,"72414",158
2018-07-16,manufacturing,"46017",417
2018-07-16,manufacturing,"92704",6356
2018-07-16,manufacturing,"95464",34
2018-07-16,manufacturing,"65339",26
2018-07-16,manufacturing,"67734",3
2018-07-16,manufacturing,"21921",853
2018-07-16,manufacturing,"02877",638
2018-07-16,manufacturing,"23483",28
2018-07-16,manufacturing,"29585",94
2018-07-16,manufacturing,"21088",1036
2018-07-16,manufacturing,"71217",62
2018-07-16,manufacturing,"49618",62
2018-07-16,manufacturing,"64136",2102
2018-07-16,manufacturing,"66533",156
2018-07-16,manufacturing,"80734",1
2018-07-16,manufacturing,"17344",781
2018-07-16,manufacturing,"67731",5
2018-07-16,manufacturing,"31545",16
2018-07-16,manufacturing,"58250",5
2018-07-16,manufacturing,"48419",38
2018-07-16,manufacturing,"13649",22
2018-07-16,manufacturing,"65334",60
2018-07-16,manufacturing,"16146",448
2018-07-16,manufacturing,"62838",66
2018-07-16,manufacturing,"68930",63
2018-07-16,manufacturing,"57052",7
2018-07-16,manufacturing,"30346",4726
2018-07-16,manufacturing,"14847",181
2018-07-16,manufacturing,"80733",19
2018-07-16,manufacturing,"66534",19
2018-07-16,manufacturing,"17345",1803
2018-07-16,manufacturing,"49619",6
2018-07-16,manufacturing,"31544",34
2018-07-16,manufacturing,"65333",70
2018-07-16,manufacturing,"48418",536
2018-07-16,manufacturing,"67732",3
2018-07-16,manufacturing,"62839",24
2018-07-16,manufacturing,"57051",29
2018-07-16,manufacturing,"72670",39
2018-07-16,manufacturing,"59450",13
2018-07-16,manufacturing,"64138",2162
2018-07-16,manufacturing,"23228",988
2018-07-16,manufacturing,"25625",22
2018-07-16,manufacturing,"18540",449
2018-07-16,manufacturing,"55756",7
2018-07-16,manufacturing,"80732",1
2018-07-16,manufacturing,"31543",27
2018-07-16,manufacturing,"17342",1269
2018-07-16,manufacturing,"33944",8
2018-07-16,manufacturing,"65336",52
2018-07-16,manufacturing,"60439",6950
2018-07-16,manufacturing,"48417",408
2018-07-16,manufacturing,"57054",77
2018-07-16,manufacturing,"24426",43
2018-07-16,manufacturing,"26823",247
2018-07-16,manufacturing,"71472",42
2018-07-16,manufacturing,"30344",3645
2018-07-16,manufacturing,"66531",87
2018-07-16,manufacturing,"88125",18
2018-07-16,manufacturing,"95209",616
2018-07-16,manufacturing,"64137",2234
2018-07-16,manufacturing,"88126",8
2018-07-16,manufacturing,"23229",993
2018-07-16,manufacturing,"55757",6
2018-07-16,manufacturing,"25624",22
2018-07-16,manufacturing,"80731",1
2018-07-16,manufacturing,"80997",398
2018-07-16,manufacturing,"17343",712
2018-07-16,manufacturing,"58251",7
2018-07-16,manufacturing,"31542",32
2018-07-16,manufacturing,"71471",15
2018-07-16,manufacturing,"67730",15
2018-07-16,manufacturing,"35242",821
2018-07-16,manufacturing,"33945",290
2018-07-16,manufacturing,"48416",134
2018-07-16,manufacturing,"65335",42
2018-07-16,manufacturing,"60438",3081
2018-07-16,manufacturing,"16145",212
2018-07-16,manufacturing,"57053",223
2018-07-16,manufacturing,"30345",4742
2018-07-16,manufacturing,"66532",32
2018-07-16,manufacturing,"55758",33
2018-07-16,manufacturing,"61636",382
2018-07-16,manufacturing,"23226",1019
2018-07-16,manufacturing,"58254",1
2018-07-16,manufacturing,"70010",459
2018-07-16,manufacturing,"99160",6
2018-07-16,manufacturing,"31549",4
2018-07-16,manufacturing,"65330",23
2018-07-16,manufacturing,"63199",2414
2018-07-16,manufacturing,"97604",1
2018-07-16,manufacturing,"07509",5447
2018-07-16,manufacturing,"22027",2545
2018-07-16,manufacturing,"62834",45
2018-07-16,manufacturing,"71474",4
2018-07-16,manufacturing,"59453",1
2018-07-16,manufacturing,"32747",1226
2018-07-16,manufacturing,"49614",7
2018-07-16,manufacturing,"95207",645
2018-07-16,manufacturing,"64132",2222
2018-07-16,manufacturing,"61637",378
2018-07-16,manufacturing,"17349",1074
2018-07-16,manufacturing,"23227",1014
2018-07-16,manufacturing,"02871",843
2018-07-16,manufacturing,"49615",98
2018-07-16,manufacturing,"80995",398
2018-07-16,manufacturing,"99161",26
2018-07-16,manufacturing,"79708",687
2018-07-16,manufacturing,"22026",1083
2018-07-16,manufacturing,"31548",67
2018-07-16,manufacturing,"97603",24
2018-07-16,manufacturing,"62835",9
2018-07-16,manufacturing,"57055",285
2018-07-16,manufacturing,"59454",2
2018-07-16,manufacturing,"71473",11
2018-07-16,manufacturing,"95208",684
2018-07-16,manufacturing,"64131",2241
2018-07-16,manufacturing,"97869",4
2018-07-16,manufacturing,"32746",1469
2018-07-16,manufacturing,"61638",379
2018-07-16,manufacturing,"49616",29
2018-07-16,manufacturing,"58256",83
2018-07-16,manufacturing,"24422",49
2018-07-16,manufacturing,"31547",46
2018-07-16,manufacturing,"65332",57
2018-07-16,manufacturing,"57058",38
2018-07-16,manufacturing,"97868",24
2018-07-16,manufacturing,"62836",92
2018-07-16,manufacturing,"97602",24
2018-07-16,manufacturing,"95205",662
2018-07-16,manufacturing,"16148",456
2018-07-16,manufacturing,"71210",60
2018-07-16,manufacturing,"25621",20
2018-07-16,manufacturing,"59451",1
2018-07-16,manufacturing,"64134",2206
2018-07-16,manufacturing,"23224",1082
2018-07-16,manufacturing,"30348",4690
2018-07-16,manufacturing,"32745",1419
2018-07-16,manufacturing,"49617",88
2018-07-16,manufacturing,"17347",1801
2018-07-16,manufacturing,"58255",4
2018-07-16,manufacturing,"99163",26
2018-07-16,manufacturing,"70011",459
2018-07-16,manufacturing,"72672",54
2018-07-16,manufacturing,"61639",377
2018-07-16,manufacturing,"28380",140
2018-07-16,manufacturing,"31546",14
2018-07-16,manufacturing,"97867",5
2018-07-16,manufacturing,"62837",16
2018-07-16,manufacturing,"95206",686
2018-07-16,manufacturing,"97601",24
2018-07-16,manufacturing,"71475",3
2018-07-16,manufacturing,"57057",93
2018-07-16,manufacturing,"59452",1
2018-07-16,manufacturing,"81092",2
2018-07-16,manufacturing,"32744",541
2018-07-16,manufacturing,"64133",2134
2018-07-16,manufacturing,"23225",1073
2018-07-16,manufacturing,"30349",3333
2018-07-16,manufacturing,"58016",20
2018-07-16,manufacturing,"28119",182
2018-07-16,manufacturing,"81059",6
2018-07-16,manufacturing,"11232",5326
2018-07-16,manufacturing,"37644",256
2018-07-16,manufacturing,"07747",4407
2018-07-16,manufacturing,"61402",44
2018-07-16,manufacturing,"29318",1058
2018-07-16,manufacturing,"60469",4721
2018-07-16,manufacturing,"84654",27
2018-07-16,manufacturing,"87151",399
2018-07-16,manufacturing,"38843",97
2018-07-16,manufacturing,"12431",368
2018-07-16,manufacturing,"60203",6818
2018-07-16,manufacturing,"62866",63
2018-07-16,manufacturing,"36446",31
2018-07-16,manufacturing,"10034",5230
2018-07-16,manufacturing,"64164",1414
2018-07-16,manufacturing,"58015",290
2018-07-16,manufacturing,"81058",1
2018-07-16,manufacturing,"88350",11
2018-07-16,manufacturing,"37643",252
2018-07-16,manufacturing,"13630",18
2018-07-16,manufacturing,"59213",1
2018-07-16,manufacturing,"43791",214
2018-07-16,manufacturing,"07748",4008
2018-07-16,manufacturing,"11231",5348
2018-07-16,manufacturing,"84655",478
2018-07-16,manufacturing,"62867",46
2018-07-16,manufacturing,"12432",183
2018-07-16,manufacturing,"64163",1343
2018-07-16,manufacturing,"62601",77
2018-07-16,manufacturing,"38844",33
2018-07-16,manufacturing,"36445",18
2018-07-16,manufacturing,"60468",1134
2018-07-16,manufacturing,"10033",5358
2018-07-16,manufacturing,"60202",6653
2018-07-16,manufacturing,"58018",17
2018-07-16,manufacturing,"81057",2
2018-07-16,manufacturing,"41397",9
2018-07-16,manufacturing,"63801",45
2018-07-16,manufacturing,"13631",42
2018-07-16,manufacturing,"11230",4987
2018-07-16,manufacturing,"84656",20
2018-07-16,manufacturing,"59479",1
2018-07-16,manufacturing,"35249",776
2018-07-16,manufacturing,"62868",28
2018-07-16,manufacturing,"10032",5389
2018-07-16,manufacturing,"14830",201
2018-07-16,manufacturing,"42330",42
2018-07-16,manufacturing,"12433",143
2018-07-16,manufacturing,"64166",1403
2018-07-16,manufacturing,"38841",119
2018-07-16,manufacturing,"60201",6735
2018-07-16,manufacturing,"60467",5177
2018-07-16,manufacturing,"58017",15
2018-07-16,manufacturing,"13632",35
2018-07-16,manufacturing,"41132",85
2018-07-16,manufacturing,"37645",178
2018-07-16,manufacturing,"43793",35
2018-07-16,manufacturing,"59215",4
2018-07-16,manufacturing,"26818",6
2018-07-16,manufacturing,"84657",27
2018-07-16,manufacturing,"62869",39
2018-07-16,manufacturing,"29319",1044
2018-07-16,manufacturing,"10031",5445
2018-07-16,manufacturing,"12434",32
2018-07-16,manufacturing,"60466",1736
2018-07-16,manufacturing,"64165",1391
2018-07-16,manufacturing,"81055",11
2018-07-16,manufacturing,"79749",29
2018-07-16,manufacturing,"53119",1980
2018-07-16,manufacturing,"12435",216
2018-07-16,manufacturing,"43530",190
2018-07-16,manufacturing,"35243",820
2018-07-16,manufacturing,"13633",15
2018-07-16,manufacturing,"37640",256
2018-07-16,manufacturing,"33946",101
2018-07-16,manufacturing,"59218",9
2018-07-16,manufacturing,"26817",252
2018-07-16,manufacturing,"42332",42
2018-07-16,manufacturing,"62862",46
2018-07-16,manufacturing,"36442",12
2018-07-16,manufacturing,"10030",5418
2018-07-16,manufacturing,"16130",213
2018-07-16,manufacturing,"70050",2
2018-07-16,manufacturing,"79748",29
2018-07-16,manufacturing,"53118",2524
2018-07-16,manufacturing,"81054",1
2018-07-16,manufacturing,"88354",10
2018-07-16,manufacturing,"12436",140
2018-07-16,manufacturing,"35244",833
2018-07-16,manufacturing,"33947",101
2018-07-16,manufacturing,"59217",8
2018-07-16,manufacturing,"13634",36
2018-07-16,manufacturing,"44730",711
2018-07-16,manufacturing,"14831",201
2018-07-16,manufacturing,"36441",35
2018-07-16,manufacturing,"16131",180
2018-07-16,manufacturing,"62863",62
2018-07-16,manufacturing,"25617",12
2018-07-16,manufacturing,"33948",102
2018-07-16,manufacturing,"88351",4
2018-07-16,manufacturing,"42334",385
2018-07-16,manufacturing,"71250",2
2018-07-16,manufacturing,"65360",56
2018-07-16,manufacturing,"37642",176
2018-07-16,manufacturing,"26815",134
2018-07-16,manufacturing,"87153",416
2018-07-16,manufacturing,"13635",4
2018-07-16,manufacturing,"41135",22
2018-07-16,manufacturing,"43532",471
2018-07-16,manufacturing,"70052",146
2018-07-16,manufacturing,"46291",2526
2018-07-16,manufacturing,"62864",58
2018-07-16,manufacturing,"36444",25
2018-07-16,manufacturing,"33949",117
2018-07-16,manufacturing,"88352",11
2018-07-16,manufacturing,"12438",21
2018-07-16,manufacturing,"42333",18
2018-07-16,manufacturing,"43531",215
2018-07-16,manufacturing,"37641",113
2018-07-16,manufacturing,"61401",44
2018-07-16,manufacturing,"07746",2567
2018-07-16,manufacturing,"35246",777
2018-07-16,manufacturing,"59219",29
2018-07-16,manufacturing,"87154",407
2018-07-16,manufacturing,"13636",42
2018-07-16,manufacturing,"26814",17
2018-07-16,manufacturing,"70051",133
2018-07-16,manufacturing,"64161",2016
2018-07-16,manufacturing,"81052",2
2018-07-16,manufacturing,"97839",23
2018-07-16,manufacturing,"46290",2431
2018-07-16,manufacturing,"60204",6735
2018-07-16,manufacturing,"62865",108
2018-07-16,manufacturing,"77348",78
2018-07-16,manufacturing,"99136",23
2018-07-16,manufacturing,"91743",4445
2018-07-16,manufacturing,"50619",118
2018-07-16,manufacturing,"28377",236
2018-07-16,manufacturing,"79745",79
2018-07-16,manufacturing,"46030",812
